practice_state,zip5,provider_count,unique_taxonomies,avg_provider_enum_year,recent_provider_growth
NJ,8854,5,1,2022.0,4.0
NJ,8857,2,0,2023.5,1.0
NJ,8861,3,0,2006.6666666666667,0.0
NJ,8863,1,0,2026.0,1.0
NJ,8865,3,0,2015.3333333333333,1.0
NJ,8869,1,0,2026.0,1.0
NJ,8872,1,0,2026.0,1.0
NJ,8873,1,0,2026.0,1.0
NJ,8876,6,2,2023.1666666666667,5.0
NJ,8879,1,0,2024.0,1.0
NJ,8884,1,0,2026.0,1.0
NJ,8889,1,0,2026.0,1.0
NJ,8901,9,1,2022.0,4.0
NM,87002,1,0,2026.0,1.0
NM,87007,1,1,2020.0,0.0
NM,87008,1,0,2006.0,0.0
NM,87015,1,0,2024.0,1.0
NM,87020,1,1,2026.0,1.0
NM,87031,2,1,2020.0,1.0
NM,87052,1,0,2026.0,1.0
NM,87102,12,1,2022.0833333333333,9.0
NM,87104,2,1,2026.0,2.0
NM,87105,2,0,2022.0,1.0
NM,87106,12,2,2024.1666666666667,9.0
NM,87107,10,1,2023.8,8.0
NM,87108,5,0,2022.2,4.0
NM,87109,12,1,2017.25,5.0
NM,87110,9,2,2021.4444444444443,5.0
NM,87111,5,1,2019.0,2.0
NM,87112,1,0,2026.0,1.0
NM,87113,4,1,2021.0,3.0
NM,87114,6,1,2025.8333333333333,6.0
NM,87117,1,0,2025.0,1.0
NM,87120,4,0,2025.25,4.0
NM,87121,3,2,2026.0,3.0
NM,87123,8,2,2025.75,8.0
NM,87124,8,0,2020.25,5.0
NM,87131,3,0,2016.6666666666667,1.0
NM,87301,4,1,2025.5,4.0
NM,87401,1,0,2008.0,0.0
NM,87420,2,1,2015.5,1.0
NM,87505,5,1,2019.4,2.0
NM,87506,2,0,2016.5,1.0
NM,87507,8,1,2022.375,6.0
NM,87508,2,0,2016.0,1.0
NM,87528,1,0,2007.0,0.0
NM,87532,2,0,2024.5,2.0
NM,87535,1,0,2026.0,1.0
NM,87571,1,0,2026.0,1.0
NM,87701,1,1,2026.0,1.0
NM,87740,2,0,2008.5,0.0
NM,87801,1,1,2026.0,1.0
NM,87901,2,0,2026.0,2.0
NM,88001,9,1,2023.888888888889,7.0
NM,88005,18,1,2020.5555555555557,9.0
NM,88007,2,0,2026.0,2.0
NM,88008,3,0,2021.0,2.0
NM,88011,8,0,2023.0,6.0
NM,88012,4,0,2026.0,4.0
NM,88021,5,1,2026.0,5.0
NM,88047,1,0,2026.0,1.0
NM,88061,3,1,2020.3333333333333,1.0
NM,88072,1,0,2026.0,1.0
NM,88101,2,0,2026.0,2.0
NM,88103,2,0,2017.0,1.0
NM,88201,5,1,2022.8,3.0
NM,88203,3,1,2022.0,1.0
NM,88220,2,0,2020.5,1.0
NM,88232,1,0,2025.0,1.0
NM,88240,3,0,2026.0,3.0
NM,88260,2,0,2026.0,2.0
NM,88310,3,0,2021.0,1.0
NM,88345,1,1,2026.0,1.0
NM,88346,1,0,2026.0,1.0
NM,88352,1,0,2007.0,0.0
NM,88401,1,0,2009.0,0.0
NV,89012,8,2,2017.625,1.0
NV,89014,4,0,2018.5,2.0
NV,89015,1,1,2016.0,0.0
NV,89029,2,0,2026.0,2.0
NV,89030,5,0,2025.4,4.0
NV,89031,1,0,2026.0,1.0
NV,89032,8,1,2023.625,6.0
NV,89044,1,1,2026.0,1.0
NV,89048,2,0,2025.0,2.0
NV,89052,16,2,2021.6875,11.0
NV,89074,4,2,2018.75,1.0
NV,89085,1,1,2026.0,1.0
NV,89086,2,0,2024.0,1.0
NV,89101,4,0,2025.75,4.0
NV,89102,27,2,2024.2222222222222,21.0
NV,89103,11,0,2020.0,4.0
NV,89104,7,1,2023.142857142857,6.0
NV,89106,10,0,2023.3,8.0
NV,89107,6,2,2023.5,5.0
NV,89108,6,1,2019.3333333333333,4.0
NV,89109,4,0,2024.25,3.0
NV,89110,3,0,2014.0,1.0
NV,89113,7,1,2018.5714285714287,4.0
NV,89117,10,1,2025.2,9.0
NV,89118,4,0,2018.75,2.0
NV,89119,18,0,2025.0555555555557,16.0
NV,89120,8,1,2023.25,5.0
NV,89121,8,1,2021.875,5.0
NV,89122,2,0,2023.5,1.0
NV,89123,2,1,2022.0,1.0
NV,89128,10,1,2017.9,6.0
NV,89129,9,1,2020.4444444444443,5.0
NV,89130,4,1,2017.25,1.0
NV,89131,2,0,2019.5,1.0
NV,89134,7,1,2021.7142857142858,5.0
NV,89138,2,1,2024.0,1.0
NV,89139,2,0,2021.0,1.0
NV,89141,2,1,2022.0,1.0
NV,89142,1,0,2022.0,0.0
NV,89146,22,0,2024.090909090909,18.0
NV,89147,27,0,2025.888888888889,27.0
NV,89148,8,2,2019.375,3.0
NV,89149,4,1,2025.25,4.0
NV,89166,2,1,2026.0,2.0
NV,89169,1,0,2026.0,1.0
NV,89178,1,0,2026.0,1.0
NV,89183,4,1,2026.0,4.0
NV,89191,6,0,2022.0,5.0
NV,89403,1,0,2017.0,0.0
NV,89406,1,0,2017.0,0.0
NV,89408,1,0,2022.0,0.0
NV,89415,2,1,2023.5,2.0
NV,89431,1,1,2026.0,1.0
NV,89434,1,0,2026.0,1.0
NV,89501,2,1,2023.5,1.0
NV,89502,12,0,2020.0833333333333,6.0
NV,89503,3,1,2023.6666666666667,2.0
NV,89506,2,0,2023.5,1.0
NV,89508,1,0,2026.0,1.0
NV,89509,4,0,2022.0,3.0
NV,89511,5,1,2017.8,1.0
NV,89519,1,0,2025.0,1.0
NV,89521,10,1,2021.9,6.0
NV,89523,1,1,2014.0,0.0
NV,89703,2,0,2010.0,0.0
NV,89705,1,0,2025.0,1.0
NV,89883,1,0,2017.0,0.0
NY,10001,9,0,2023.6666666666667,6.0
NY,10002,4,0,2022.0,2.0
NY,10003,13,0,2020.5384615384614,7.0
NY,10004,1,1,2025.0,1.0
NY,10005,4,1,2015.75,1.0
NY,10006,2,1,2026.0,2.0
NY,10007,3,1,2023.0,2.0
NY,10009,1,1,2026.0,1.0
NY,10010,8,0,2023.625,7.0
NY,10011,6,1,2023.0,4.0
NY,10012,4,1,2026.0,4.0
NY,10013,6,1,2026.0,6.0
NY,10014,2,1,2008.0,0.0
NY,10016,23,2,2018.4782608695652,8.0
NY,10017,6,1,2024.0,4.0
NY,10018,3,0,2023.6666666666667,2.0
NY,10019,8,1,2021.375,4.0
NY,10021,7,1,2019.4285714285713,3.0
NY,10022,8,2,2021.875,6.0
NY,10023,3,0,2026.0,3.0
NY,10024,4,0,2015.5,1.0
NY,10025,7,1,2020.142857142857,3.0
NY,10027,2,0,2026.0,2.0
NY,10029,22,0,2018.3181818181818,6.0
NY,10031,6,1,2026.0,6.0
NY,10032,16,1,2022.25,11.0
NY,10033,2,0,2022.0,1.0
NY,10034,4,2,2026.0,4.0
NY,10035,2,1,2026.0,2.0
NY,10037,3,1,2025.6666666666667,3.0
NY,10038,1,0,2022.0,0.0
NY,10065,20,0,2020.0,6.0
NY,10075,4,0,2011.0,1.0
NY,10107,1,0,2022.0,0.0
NY,10112,1,0,2021.0,0.0
NY,10128,6,0,2020.6666666666667,3.0
NY,10168,3,1,2024.0,2.0
NY,10174,1,0,2008.0,0.0
NY,10301,1,0,2022.0,0.0
NY,10302,2,1,2026.0,2.0
NY,10303,1,0,2011.0,0.0
NY,10304,3,0,2015.0,1.0
NY,10305,5,1,2021.2,4.0
NY,10306,1,0,2024.0,1.0
NY,10308,2,0,2021.0,1.0
NY,10309,2,1,2017.0,1.0
NY,10310,2,0,2014.0,0.0
NY,10312,3,1,2018.6666666666667,1.0
NY,10314,8,2,2025.625,7.0
NY,10451,2,0,2016.5,1.0
NY,10453,2,0,2026.0,2.0
NY,10455,5,1,2024.6,4.0
NY,10456,4,2,2026.0,4.0
NY,10457,8,0,2022.875,6.0
NY,10458,2,0,2008.0,0.0
NY,10459,2,0,2016.0,0.0
NY,10460,2,0,2021.0,0.0
NY,10461,14,0,2021.357142857143,9.0
NY,10462,3,1,2026.0,3.0
NY,10463,1,0,2023.0,1.0
NY,10465,2,0,2026.0,2.0
NY,10467,10,0,2023.0,6.0
NY,10468,2,1,2019.5,1.0
NY,10469,4,0,2023.5,3.0
NY,10470,1,0,2026.0,1.0
NY,10471,4,0,2020.75,3.0
NY,10472,1,0,2026.0,1.0
NY,10474,1,1,2026.0,1.0
NY,10475,3,0,2026.0,3.0
NY,10504,1,0,2019.0,0.0
NY,10509,2,0,2020.5,0.0
NY,10512,2,0,2022.5,1.0
NY,10522,1,0,2022.0,0.0
NY,10532,3,0,2013.0,1.0
NY,10533,1,0,2026.0,1.0
NY,10538,1,1,2023.0,1.0
NY,10543,3,0,2025.6666666666667,3.0
NY,10549,4,1,2025.75,4.0
NY,10566,1,0,2026.0,1.0
NY,10567,1,0,2026.0,1.0
NY,10570,4,0,2026.0,4.0
NY,10577,1,0,2026.0,1.0
NY,10580,2,0,2012.5,0.0
NY,10583,3,0,2009.0,0.0
NY,10591,2,0,2026.0,2.0
NY,10595,2,1,2023.0,1.0
NY,10598,3,0,2026.0,3.0
NY,10601,3,0,2021.0,1.0
NY,10604,2,0,2023.0,1.0
NY,10605,4,1,2026.0,4.0
NY,10606,1,0,2026.0,1.0
NY,10701,2,0,2026.0,2.0
NY,10704,1,0,2026.0,1.0
NY,10705,3,0,2020.3333333333333,1.0
NY,10708,3,0,2017.3333333333333,1.0
NY,10710,1,0,2018.0,0.0
NY,10801,5,1,2022.6,4.0
NY,10803,1,0,2023.0,0.0
NY,10804,1,0,2026.0,1.0
NY,10805,1,0,2012.0,0.0
NY,10901,2,0,2024.0,1.0
NY,10913,1,0,2026.0,1.0
NY,10917,1,1,2026.0,1.0
NY,10924,2,0,2022.5,1.0
NY,10927,1,1,2025.0,1.0
NY,10928,1,0,2020.0,0.0
NY,10940,4,0,2016.25,1.0
NY,10941,2,0,2016.0,1.0
NY,10950,5,2,2022.0,3.0
NY,10952,5,2,2021.6,3.0
NY,10954,1,1,2026.0,1.0
NY,10956,7,1,2022.142857142857,5.0
NY,10965,2,1,2023.0,1.0
NY,10970,1,1,2007.0,0.0
NY,10980,1,0,2026.0,1.0
NY,10987,1,0,2015.0,0.0
NY,10989,1,0,2026.0,1.0
NY,10992,1,0,2019.0,0.0
NY,10993,1,0,2026.0,1.0
NY,10996,1,0,2006.0,0.0
NY,11001,2,0,2024.5,2.0
NY,11003,3,1,2026.0,3.0
NY,11004,4,0,2023.5,2.0
NY,11020,1,0,2026.0,1.0
NY,11021,3,1,2011.6666666666667,0.0
NY,11030,10,0,2020.7,4.0
NY,11040,5,0,2018.8,2.0
NY,11042,3,1,2015.3333333333333,1.0
NY,11101,16,2,2024.3125,14.0
NY,11103,8,2,2019.875,3.0
NY,11104,1,0,2017.0,0.0
NY,11105,1,0,2026.0,1.0
NY,11106,5,1,2025.0,5.0
NY,11201,14,1,2021.7142857142858,8.0
NY,11203,15,2,2018.9333333333334,9.0
NY,11204,6,0,2025.3333333333333,6.0
NY,11205,3,0,2018.3333333333333,1.0
NY,11206,5,0,2024.4,4.0
NY,11207,3,0,2017.3333333333333,0.0
NY,11208,3,0,2019.6666666666667,2.0
NY,11209,5,1,2020.0,2.0
NY,11210,4,0,2020.0,0.0
NY,11211,5,1,2020.6,3.0
NY,11212,5,1,2022.8,3.0
NY,11213,5,0,2021.8,4.0
NY,11214,1,0,2026.0,1.0
NY,11215,11,1,2021.8181818181818,8.0
NY,11216,2,1,2026.0,2.0
NY,11217,2,0,2011.0,0.0
NY,11218,1,0,2023.0,1.0
NY,11219,6,0,2018.1666666666667,3.0
NY,11220,7,0,2023.7142857142858,4.0
NY,11223,7,1,2022.7142857142858,5.0
NY,11224,1,1,2026.0,1.0
NY,11226,4,0,2020.75,2.0
NY,11228,3,2,2024.6666666666667,2.0
NY,11229,6,1,2023.0,5.0
NY,11230,9,1,2024.4444444444443,7.0
NY,11233,2,1,2026.0,2.0
NY,11234,4,1,2026.0,4.0
NY,11235,9,1,2019.7777777777778,5.0
NY,11236,3,1,2019.6666666666667,2.0
NY,11238,3,0,2026.0,3.0
NY,11239,1,0,2023.0,1.0
NY,11242,4,0,2018.0,0.0
NY,11249,1,0,2026.0,1.0
NY,11351,1,0,2016.0,0.0
NY,11354,6,0,2023.3333333333333,5.0
NY,11355,7,1,2023.7142857142858,5.0
NY,11357,2,0,2022.0,1.0
NY,11358,1,0,2026.0,1.0
NY,11360,3,0,2026.0,3.0
NY,11361,3,1,2018.3333333333333,1.0
NY,11364,1,0,2019.0,0.0
NY,11365,2,0,2019.5,1.0
NY,11366,3,0,2017.6666666666667,0.0
NY,11368,3,0,2024.3333333333333,2.0
NY,11369,1,0,2007.0,0.0
NY,11370,3,1,2020.3333333333333,2.0
NY,11372,3,0,2026.0,3.0
NY,11373,3,0,2023.6666666666667,2.0
NY,11374,4,0,2020.0,2.0
NY,11375,8,1,2025.75,8.0
NY,11378,1,0,2026.0,1.0
NY,11379,2,1,2023.5,1.0
NY,11385,5,1,2023.6,4.0
NY,11411,1,0,2014.0,0.0
NY,11412,4,2,2023.25,3.0
NY,11413,3,1,2022.6666666666667,2.0
NY,11415,3,0,2020.6666666666667,1.0
NY,11416,1,0,2026.0,1.0
NY,11417,1,0,2026.0,1.0
NY,11418,4,1,2020.25,2.0
NY,11419,1,0,2026.0,1.0
NY,11422,2,2,2026.0,2.0
NY,11423,1,0,2026.0,1.0
NY,11426,1,0,2026.0,1.0
NY,11428,3,0,2022.3333333333333,2.0
NY,11429,2,1,2026.0,2.0
NY,11432,5,2,2023.8,4.0
NY,11434,4,1,2023.5,2.0
NY,11435,2,0,2016.0,1.0
NY,11451,1,0,2026.0,1.0
NY,11501,3,1,2020.3333333333333,2.0
NY,11510,1,0,2026.0,1.0
NY,11514,1,0,2014.0,0.0
NY,11516,1,0,2021.0,0.0
NY,11520,3,1,2026.0,3.0
NY,11530,9,2,2020.2222222222222,5.0
NY,11542,1,0,2026.0,1.0
NY,11545,1,1,2026.0,1.0
NY,11548,1,0,2026.0,1.0
NY,11550,4,2,2025.0,4.0
NY,11554,3,0,2023.0,2.0
NY,11556,2,0,2017.5,1.0
NY,11557,2,0,2016.5,1.0
NY,11561,1,1,2026.0,1.0
NY,11563,1,0,2026.0,1.0
NY,11566,3,1,2021.3333333333333,2.0
NY,11570,5,1,2024.2,4.0
NY,11572,1,0,2019.0,0.0
NY,11576,2,0,2022.0,1.0
NY,11577,3,2,2019.3333333333333,1.0
NY,11580,5,1,2024.2,4.0
NY,11590,6,1,2024.3333333333333,5.0
NY,11596,1,1,2026.0,1.0
NY,11598,4,2,2024.75,3.0
NY,11691,5,0,2023.4,3.0
NY,11701,2,0,2020.5,1.0
NY,11702,5,0,2016.8,2.0
NY,11704,3,0,2016.3333333333333,1.0
NY,11705,1,0,2026.0,1.0
NY,11706,2,0,2022.0,1.0
NY,11710,1,0,2021.0,0.0
NY,11714,1,0,2023.0,1.0
NY,11715,4,0,2024.75,3.0
NY,11718,1,0,2012.0,0.0
NY,11720,1,0,2021.0,0.0
NY,11722,1,0,2026.0,1.0
NY,11725,7,1,2020.2857142857142,5.0
NY,11727,2,1,2013.5,0.0
NY,11729,2,0,2021.5,1.0
NY,11733,1,0,2014.0,0.0
NY,11735,3,1,2026.0,3.0
NY,11741,1,0,2007.0,0.0
NY,11743,2,0,2025.5,2.0
NY,11746,6,1,2025.8333333333333,6.0
NY,11747,7,1,2025.2857142857142,6.0
NY,11749,1,1,2026.0,1.0
NY,11751,1,0,2006.0,0.0
NY,11752,2,0,2015.5,1.0
NY,11753,1,0,2026.0,1.0
NY,11755,2,0,2016.5,1.0
NY,11756,1,0,2026.0,1.0
NY,11757,2,1,2026.0,2.0
NY,11758,4,1,2020.75,3.0
NY,11763,2,0,2026.0,2.0
NY,11766,1,1,2026.0,1.0
NY,11768,2,1,2023.0,1.0
NY,11772,7,1,2017.2857142857142,3.0
NY,11776,7,0,2020.7142857142858,4.0
NY,11777,5,1,2020.8,2.0
NY,11778,2,0,2008.5,0.0
NY,11779,4,1,2017.0,2.0
NY,11780,1,1,2026.0,1.0
NY,11787,7,1,2023.0,6.0
NY,11788,3,0,2026.0,3.0
NY,11790,1,0,2009.0,0.0
NY,11791,4,1,2024.5,3.0
NY,11793,4,0,2025.25,4.0
NY,11794,6,0,2020.6666666666667,4.0
NY,11797,1,1,2026.0,1.0
NY,11798,1,0,2026.0,1.0
NY,11801,3,1,2018.6666666666667,1.0
NY,11803,7,1,2017.857142857143,3.0
NY,11901,2,0,2024.5,2.0
NY,11937,1,0,2026.0,1.0
NY,11946,2,0,2026.0,2.0
NY,11950,1,0,2026.0,1.0
NY,11953,1,0,2021.0,0.0
NY,11967,1,0,2024.0,1.0
NY,11978,1,1,2025.0,1.0
NY,12010,2,0,2016.0,1.0
NY,12018,1,1,2026.0,1.0
NY,12020,2,0,2026.0,2.0
NY,12047,1,0,2026.0,1.0
NY,12065,2,1,2016.0,1.0
NY,12075,1,0,2026.0,1.0
NY,12078,1,0,2026.0,1.0
NY,12084,1,0,2008.0,0.0
NY,12110,12,0,2016.5833333333333,1.0
NY,12144,2,0,2026.0,2.0
NY,12180,5,0,2024.0,3.0
NY,12203,4,0,2021.25,3.0
NY,12204,2,0,2020.0,0.0
NY,12205,7,0,2019.2857142857142,4.0
NY,12206,1,0,2008.0,0.0
NY,12207,7,2,2025.2857142857142,6.0
NY,12208,12,0,2018.3333333333333,5.0
NY,12303,1,0,2008.0,0.0
NY,12305,1,0,2025.0,1.0
NY,12308,2,0,2016.0,1.0
NY,12309,1,0,2026.0,1.0
NY,12401,3,0,2021.6666666666667,1.0
NY,12413,1,0,2026.0,1.0
NY,12428,1,1,2020.0,0.0
NY,12498,1,0,2021.0,0.0
NY,12508,1,1,2026.0,1.0
NY,12528,1,0,2008.0,0.0
NY,12533,1,0,2008.0,0.0
NY,12534,1,0,2026.0,1.0
NY,12538,2,1,2018.5,1.0
NY,12550,3,0,2026.0,3.0
NY,12553,2,1,2026.0,2.0
NY,12564,2,0,2014.5,0.0
NY,12566,1,0,2026.0,1.0
NY,12569,1,0,2026.0,1.0
NY,12571,1,0,2026.0,1.0
NY,12572,1,0,2017.0,0.0
NY,12590,2,0,2021.0,1.0
NY,12601,5,0,2022.6,3.0
NY,12603,3,0,2021.6666666666667,2.0
NY,12701,2,1,2024.0,1.0
NY,12721,1,1,2025.0,1.0
NY,12771,2,0,2026.0,2.0
NY,12801,2,0,2012.0,0.0
NY,12804,5,0,2017.4,1.0
NY,12866,6,1,2022.0,3.0
NY,12901,5,0,2017.0,2.0
NY,12903,1,0,2026.0,1.0
NY,12953,2,0,2024.5,2.0
NY,12962,2,0,2016.5,1.0
NY,12974,1,0,2026.0,1.0
NY,12983,2,1,2022.0,1.0
NY,13021,1,0,2009.0,0.0
NY,13031,1,0,2026.0,1.0
NY,13035,1,1,2026.0,1.0
NY,13039,1,0,2014.0,0.0
NY,13045,2,0,2026.0,2.0
NY,13057,2,0,2012.0,0.0
NY,13066,3,1,2019.0,1.0
NY,13088,4,0,2016.25,1.0
NY,13126,4,2,2021.25,3.0
NY,13148,1,0,2006.0,0.0
NY,13202,3,0,2024.3333333333333,2.0
NY,13203,7,0,2021.142857142857,4.0
NY,13204,1,0,2023.0,1.0
NY,13205,2,0,2024.0,1.0
NY,13210,7,0,2019.2857142857142,3.0
NY,13212,1,0,2018.0,0.0
NY,13214,1,0,2021.0,0.0
NY,13316,2,0,2026.0,2.0
NY,13326,1,0,2006.0,0.0
NY,13367,1,0,2006.0,0.0
NY,13403,1,0,2016.0,0.0
NY,13413,4,0,2019.0,2.0
NY,13421,1,0,2009.0,0.0
NY,13440,2,0,2021.5,1.0
NY,13502,2,1,2017.0,1.0
NY,13601,2,0,2023.5,1.0
NY,13602,4,0,2012.5,0.0
NY,13607,1,0,2026.0,1.0
NY,13619,1,0,2020.0,0.0
NY,13642,1,0,2021.0,0.0
NY,13662,2,0,2016.5,1.0
NY,13669,2,0,2026.0,2.0
NY,13760,1,0,2026.0,1.0
NY,13778,1,0,2026.0,1.0
NY,13790,2,0,2026.0,2.0
NY,13795,1,0,2006.0,0.0
NY,13803,1,0,2021.0,0.0
NY,13815,1,0,2026.0,1.0
NY,13820,1,1,2026.0,1.0
NY,13850,3,1,2020.3333333333333,2.0
NY,13901,2,0,2006.0,0.0
NY,13903,1,0,2026.0,1.0
NY,13904,1,0,2026.0,1.0
NY,13905,1,0,2026.0,1.0
NY,14020,1,0,2023.0,1.0
NY,14052,3,0,2023.3333333333333,2.0
NY,14059,1,1,2025.0,1.0
NY,14068,3,1,2026.0,3.0
NY,14075,3,0,2022.6666666666667,1.0
NY,14081,2,1,2016.0,1.0
NY,14092,1,0,2019.0,0.0
NY,14103,1,0,2020.0,0.0
NY,14120,1,0,2022.0,0.0
NY,14141,1,1,2026.0,1.0
NY,14150,2,0,2018.0,1.0
NY,14201,3,0,2016.0,1.0
NY,14202,1,1,2025.0,1.0
NY,14203,4,1,2022.0,2.0
NY,14206,1,1,2025.0,1.0
NY,14207,2,0,2024.0,1.0
NY,14209,1,1,2006.0,0.0
NY,14210,1,0,2016.0,0.0
NY,14211,1,0,2026.0,1.0
NY,14213,7,0,2018.5714285714287,3.0
NY,14214,2,0,2022.5,1.0
NY,14215,4,0,2022.0,3.0
NY,14216,1,0,2018.0,0.0
NY,14217,4,1,2024.25,3.0
NY,14218,3,0,2019.3333333333333,2.0
NY,14220,2,0,2014.5,1.0
NY,14221,7,1,2013.142857142857,1.0
NY,14223,1,0,2023.0,1.0
NY,14224,3,1,2017.0,1.0
NY,14225,2,0,2026.0,2.0
NY,14227,1,1,2026.0,1.0
NY,14228,2,0,2024.0,2.0
NY,14301,1,0,2026.0,1.0
NY,14411,1,0,2013.0,0.0
NY,14420,2,0,2025.5,2.0
NY,14424,1,0,2026.0,1.0
NY,14428,1,0,2022.0,0.0
NY,14437,1,0,2019.0,0.0
NY,14450,3,1,2026.0,3.0
NY,14454,2,1,2025.5,2.0
NY,14471,1,1,2026.0,1.0
NY,14489,3,0,2010.3333333333333,0.0
NY,14513,1,0,2022.0,0.0
NY,14526,2,0,2020.0,1.0
NY,14534,1,0,2026.0,1.0
NY,14551,1,0,2024.0,1.0
NY,14564,2,0,2017.0,1.0
NY,14569,1,0,2025.0,1.0
NY,14580,2,0,2025.0,2.0
NY,14604,2,1,2009.0,0.0
NY,14606,2,0,2022.5,1.0
NY,14607,3,0,2020.3333333333333,1.0
NY,14608,1,0,2026.0,1.0
NY,14609,1,0,2025.0,1.0
NY,14616,1,0,2026.0,1.0
NY,14618,3,0,2023.6666666666667,2.0
NY,14619,1,0,2026.0,1.0
NY,14620,4,0,2024.25,3.0
NY,14621,4,0,2013.25,0.0
NY,14622,1,1,2026.0,1.0
NY,14623,5,1,2015.4,1.0
NY,14624,3,0,2018.6666666666667,2.0
NY,14626,4,0,2017.25,2.0
NY,14642,9,0,2021.0,6.0
NY,14701,3,0,2018.6666666666667,2.0
NY,14760,2,0,2024.0,1.0
NY,14777,1,0,2007.0,0.0
NY,14850,4,0,2022.0,2.0
NY,14870,1,0,2026.0,1.0
NY,14891,1,0,2022.0,0.0
NY,14895,1,1,2022.0,0.0
NY,14901,2,0,2016.5,1.0
NY,14905,1,0,2026.0,1.0
OH,43004,2,1,2026.0,2.0
OH,43015,4,0,2024.75,3.0
OH,43016,9,1,2016.3333333333333,3.0
OH,43017,27,2,2024.6666666666667,22.0
OH,43019,1,0,2026.0,1.0
OH,43023,1,0,2008.0,0.0
OH,43026,3,1,2026.0,3.0
OH,43031,1,0,2026.0,1.0
OH,43035,1,0,2026.0,1.0
OH,43040,2,0,2026.0,2.0
OH,43050,1,0,2022.0,0.0
OH,43054,3,0,2012.6666666666667,1.0
OH,43055,5,2,2021.4,3.0
OH,43064,1,0,2026.0,1.0
OH,43068,4,2,2026.0,4.0
OH,43072,1,0,2014.0,0.0
OH,43078,1,0,2026.0,1.0
OH,43081,5,0,2023.0,4.0
OH,43082,1,0,2026.0,1.0
OH,43085,12,1,2023.3333333333333,10.0
OH,43110,2,0,2026.0,2.0
OH,43113,4,0,2023.25,3.0
OH,43119,1,0,2026.0,1.0
OH,43123,5,1,2021.4,3.0
OH,43125,1,1,2026.0,1.0
OH,43130,9,1,2021.3333333333333,5.0
OH,43138,2,1,2018.5,0.0
OH,43147,13,2,2024.6153846153845,11.0
OH,43160,2,0,2022.5,1.0
OH,43162,1,1,2026.0,1.0
OH,43201,2,0,2026.0,2.0
OH,43203,8,0,2020.625,5.0
OH,43204,3,0,2023.3333333333333,2.0
OH,43205,14,1,2019.9285714285713,6.0
OH,43206,1,0,2026.0,1.0
OH,43207,9,2,2025.3333333333333,8.0
OH,43209,1,0,2016.0,0.0
OH,43210,46,0,2015.1739130434783,9.0
OH,43211,1,0,2026.0,1.0
OH,43212,4,1,2024.25,3.0
OH,43213,17,1,2021.0,12.0
OH,43214,7,1,2017.5714285714287,3.0
OH,43215,23,0,2021.4782608695652,12.0
OH,43219,7,0,2013.857142857143,2.0
OH,43220,9,0,2019.111111111111,4.0
OH,43221,5,1,2025.6,5.0
OH,43222,6,0,2019.6666666666667,2.0
OH,43223,3,0,2026.0,3.0
OH,43224,1,0,2026.0,1.0
OH,43227,1,1,2026.0,1.0
OH,43228,2,1,2023.5,1.0
OH,43229,7,2,2023.5714285714287,4.0
OH,43230,5,1,2021.8,4.0
OH,43231,7,1,2024.2857142857142,6.0
OH,43232,7,1,2025.857142857143,7.0
OH,43235,3,0,2019.3333333333333,2.0
OH,43302,4,1,2026.0,4.0
OH,43311,3,1,2019.6666666666667,2.0
OH,43315,1,0,2024.0,1.0
OH,43331,1,0,2026.0,1.0
OH,43338,1,0,2023.0,1.0
OH,43340,1,1,2026.0,1.0
OH,43402,2,0,2026.0,2.0
OH,43420,3,0,2025.3333333333333,3.0
OH,43431,1,0,2026.0,1.0
OH,43452,2,0,2006.5,0.0
OH,43460,2,0,2026.0,2.0
OH,43506,2,0,2012.5,0.0
OH,43512,2,0,2016.0,1.0
OH,43537,4,0,2012.5,1.0
OH,43543,2,0,2006.0,0.0
OH,43545,1,0,2021.0,0.0
OH,43551,4,0,2023.75,3.0
OH,43560,7,2,2020.0,3.0
OH,43604,5,2,2025.8,5.0
OH,43605,3,0,2024.3333333333333,2.0
OH,43606,16,1,2024.25,11.0
OH,43608,4,1,2021.5,2.0
OH,43609,2,0,2025.5,2.0
OH,43611,1,0,2026.0,1.0
OH,43612,2,0,2026.0,2.0
OH,43613,5,0,2023.0,4.0
OH,43614,6,0,2018.6666666666667,2.0
OH,43615,8,1,2022.875,6.0
OH,43616,2,1,2023.5,1.0
OH,43617,5,0,2025.0,4.0
OH,43620,3,1,2024.0,2.0
OH,43623,5,0,2015.8,1.0
OH,43701,4,1,2025.75,4.0
OH,43713,1,1,2026.0,1.0
OH,43719,1,0,2007.0,0.0
OH,43748,1,0,2007.0,0.0
OH,43777,1,0,2026.0,1.0
OH,43812,4,0,2022.75,2.0
OH,43832,1,1,2026.0,1.0
OH,43907,1,0,2026.0,1.0
OH,43920,4,0,2023.75,3.0
OH,43935,1,0,2026.0,1.0
OH,43938,1,0,2026.0,1.0
OH,43942,1,0,2018.0,0.0
OH,43950,2,0,2019.0,0.0
OH,43952,1,0,2021.0,0.0
OH,43953,1,0,2026.0,1.0
OH,44001,6,0,2023.6666666666667,4.0
OH,44004,1,0,2023.0,1.0
OH,44011,4,2,2022.75,2.0
OH,44017,4,0,2020.0,2.0
OH,44022,4,1,2017.5,1.0
OH,44023,2,1,2025.5,2.0
OH,44024,2,1,2026.0,2.0
OH,44035,1,0,2025.0,1.0
OH,44039,2,0,2026.0,2.0
OH,44041,1,0,2026.0,1.0
OH,44044,1,0,2026.0,1.0
OH,44046,1,1,2026.0,1.0
