CBSA Code,CBSA Title,county_fips,County/County Equivalent,State Name,cbsa_title_clean,cbsa_title,population_2024
28700,"Kingsport-Bristol, TN-VA",47073,Hawkins County,Tennessee,"Kingsport-Bristol, TN-VA",".Kingsport-Bristol, TN-VA Metro Area",313876.0
28700,"Kingsport-Bristol, TN-VA",47163,Sullivan County,Tennessee,"Kingsport-Bristol, TN-VA",".Kingsport-Bristol, TN-VA Metro Area",313876.0
28700,"Kingsport-Bristol, TN-VA",51169,Scott County,Virginia,"Kingsport-Bristol, TN-VA",".Kingsport-Bristol, TN-VA Metro Area",313876.0
28700,"Kingsport-Bristol, TN-VA",51191,Washington County,Virginia,"Kingsport-Bristol, TN-VA",".Kingsport-Bristol, TN-VA Metro Area",313876.0
28700,"Kingsport-Bristol, TN-VA",51520,Bristol city,Virginia,"Kingsport-Bristol, TN-VA",".Kingsport-Bristol, TN-VA Metro Area",313876.0
28740,"Kingston, NY",36111,Ulster County,New York,"Kingston, NY",".Kingston, NY Metro Area",182977.0
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",36027,Dutchess County,New York,"Kiryas Joel-Poughkeepsie-Newburgh, NY",".Kiryas Joel-Poughkeepsie-Newburgh, NY Metro Area",711730.0
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",36071,Orange County,New York,"Kiryas Joel-Poughkeepsie-Newburgh, NY",".Kiryas Joel-Poughkeepsie-Newburgh, NY Metro Area",711730.0
28940,"Knoxville, TN",47001,Anderson County,Tennessee,"Knoxville, TN",".Knoxville, TN Metro Area",957608.0
28940,"Knoxville, TN",47009,Blount County,Tennessee,"Knoxville, TN",".Knoxville, TN Metro Area",957608.0
28940,"Knoxville, TN",47013,Campbell County,Tennessee,"Knoxville, TN",".Knoxville, TN Metro Area",957608.0
28940,"Knoxville, TN",47057,Grainger County,Tennessee,"Knoxville, TN",".Knoxville, TN Metro Area",957608.0
28940,"Knoxville, TN",47093,Knox County,Tennessee,"Knoxville, TN",".Knoxville, TN Metro Area",957608.0
28940,"Knoxville, TN",47105,Loudon County,Tennessee,"Knoxville, TN",".Knoxville, TN Metro Area",957608.0
28940,"Knoxville, TN",47129,Morgan County,Tennessee,"Knoxville, TN",".Knoxville, TN Metro Area",957608.0
28940,"Knoxville, TN",47145,Roane County,Tennessee,"Knoxville, TN",".Knoxville, TN Metro Area",957608.0
28940,"Knoxville, TN",47173,Union County,Tennessee,"Knoxville, TN",".Knoxville, TN Metro Area",957608.0
29020,"Kokomo, IN",18067,Howard County,Indiana,"Kokomo, IN",".Kokomo, IN Metro Area",84082.0
29100,"La Crosse-Onalaska, WI-MN",27055,Houston County,Minnesota,"La Crosse-Onalaska, WI-MN",".La Crosse-Onalaska, WI-MN Metro Area",170763.0
29100,"La Crosse-Onalaska, WI-MN",55063,La Crosse County,Wisconsin,"La Crosse-Onalaska, WI-MN",".La Crosse-Onalaska, WI-MN Metro Area",170763.0
29100,"La Crosse-Onalaska, WI-MN",55123,Vernon County,Wisconsin,"La Crosse-Onalaska, WI-MN",".La Crosse-Onalaska, WI-MN Metro Area",170763.0
29180,"Lafayette, LA",22001,Acadia Parish,Louisiana,"Lafayette, LA",".Lafayette, LA Metro Area",419704.0
29180,"Lafayette, LA",22055,Lafayette Parish,Louisiana,"Lafayette, LA",".Lafayette, LA Metro Area",419704.0
29180,"Lafayette, LA",22099,St. Martin Parish,Louisiana,"Lafayette, LA",".Lafayette, LA Metro Area",419704.0
29180,"Lafayette, LA",22113,Vermilion Parish,Louisiana,"Lafayette, LA",".Lafayette, LA Metro Area",419704.0
29200,"Lafayette-West Lafayette, IN",18007,Benton County,Indiana,"Lafayette-West Lafayette, IN",".Lafayette-West Lafayette, IN Metro Area",229701.0
29200,"Lafayette-West Lafayette, IN",18015,Carroll County,Indiana,"Lafayette-West Lafayette, IN",".Lafayette-West Lafayette, IN Metro Area",229701.0
29200,"Lafayette-West Lafayette, IN",18157,Tippecanoe County,Indiana,"Lafayette-West Lafayette, IN",".Lafayette-West Lafayette, IN Metro Area",229701.0
29200,"Lafayette-West Lafayette, IN",18171,Warren County,Indiana,"Lafayette-West Lafayette, IN",".Lafayette-West Lafayette, IN Metro Area",229701.0
29340,"Lake Charles, LA",22019,Calcasieu Parish,Louisiana,"Lake Charles, LA",".Lake Charles, LA Metro Area",242975.0
29340,"Lake Charles, LA",22023,Cameron Parish,Louisiana,"Lake Charles, LA",".Lake Charles, LA Metro Area",242975.0
29340,"Lake Charles, LA",22053,Jefferson Davis Parish,Louisiana,"Lake Charles, LA",".Lake Charles, LA Metro Area",242975.0
29420,"Lake Havasu City-Kingman, AZ",04015,Mohave County,Arizona,"Lake Havasu City-Kingman, AZ",".Lake Havasu City-Kingman, AZ Metro Area",226479.0
29460,"Lakeland-Winter Haven, FL",12105,Polk County,Florida,"Lakeland-Winter Haven, FL",".Lakeland-Winter Haven, FL Metro Area",852878.0
29540,"Lancaster, PA",42071,Lancaster County,Pennsylvania,"Lancaster, PA",".Lancaster, PA Metro Area",563293.0
29620,"Lansing-East Lansing, MI",26037,Clinton County,Michigan,"Lansing-East Lansing, MI",".Lansing-East Lansing, MI Metro Area",479971.0
29620,"Lansing-East Lansing, MI",26045,Eaton County,Michigan,"Lansing-East Lansing, MI",".Lansing-East Lansing, MI Metro Area",479971.0
29620,"Lansing-East Lansing, MI",26065,Ingham County,Michigan,"Lansing-East Lansing, MI",".Lansing-East Lansing, MI Metro Area",479971.0
29700,"Laredo, TX",48479,Webb County,Texas,"Laredo, TX",".Laredo, TX Metro Area",272823.0
29740,"Las Cruces, NM",35013,Doña Ana County,New Mexico,"Las Cruces, NM",".Las Cruces, NM Metro Area",229366.0
29820,"Las Vegas-Henderson-North Las Vegas, NV",32003,Clark County,Nevada,"Las Vegas-Henderson-North Las Vegas, NV",".Las Vegas-Henderson-North Las Vegas, NV Metro Area",2398871.0
29940,"Lawrence, KS",20045,Douglas County,Kansas,"Lawrence, KS",".Lawrence, KS Metro Area",121989.0
30020,"Lawton, OK",40031,Comanche County,Oklahoma,"Lawton, OK",".Lawton, OK Metro Area",126899.0
30020,"Lawton, OK",40033,Cotton County,Oklahoma,"Lawton, OK",".Lawton, OK Metro Area",126899.0
30140,"Lebanon, PA",42075,Lebanon County,Pennsylvania,"Lebanon, PA",".Lebanon, PA Metro Area",145319.0
30300,"Lewiston, ID-WA",16069,Nez Perce County,Idaho,"Lewiston, ID-WA",".Lewiston, ID-WA Metro Area",65370.0
30300,"Lewiston, ID-WA",53003,Asotin County,Washington,"Lewiston, ID-WA",".Lewiston, ID-WA Metro Area",65370.0
30340,"Lewiston-Auburn, ME",23001,Androscoggin County,Maine,"Lewiston-Auburn, ME",".Lewiston-Auburn, ME Metro Area",115272.0
30460,"Lexington-Fayette, KY",21017,Bourbon County,Kentucky,"Lexington-Fayette, KY",".Lexington-Fayette, KY Metro Area",533366.0
30460,"Lexington-Fayette, KY",21049,Clark County,Kentucky,"Lexington-Fayette, KY",".Lexington-Fayette, KY Metro Area",533366.0
30460,"Lexington-Fayette, KY",21067,Fayette County,Kentucky,"Lexington-Fayette, KY",".Lexington-Fayette, KY Metro Area",533366.0
30460,"Lexington-Fayette, KY",21113,Jessamine County,Kentucky,"Lexington-Fayette, KY",".Lexington-Fayette, KY Metro Area",533366.0
30460,"Lexington-Fayette, KY",21209,Scott County,Kentucky,"Lexington-Fayette, KY",".Lexington-Fayette, KY Metro Area",533366.0
30460,"Lexington-Fayette, KY",21239,Woodford County,Kentucky,"Lexington-Fayette, KY",".Lexington-Fayette, KY Metro Area",533366.0
30500,"Lexington Park, MD",24009,Calvert County,Maryland,"Lexington Park, MD",".Lexington Park, MD Metro Area",211382.0
30500,"Lexington Park, MD",24037,St. Mary's County,Maryland,"Lexington Park, MD",".Lexington Park, MD Metro Area",211382.0
30620,"Lima, OH",39003,Allen County,Ohio,"Lima, OH",".Lima, OH Metro Area",100866.0
30700,"Lincoln, NE",31109,Lancaster County,Nebraska,"Lincoln, NE",".Lincoln, NE Metro Area",350626.0
30700,"Lincoln, NE",31159,Seward County,Nebraska,"Lincoln, NE",".Lincoln, NE Metro Area",350626.0
30780,"Little Rock-North Little Rock-Conway, AR",05045,Faulkner County,Arkansas,"Little Rock-North Little Rock-Conway, AR",".Little Rock-North Little Rock-Conway, AR Metro Area",769258.0
30780,"Little Rock-North Little Rock-Conway, AR",05053,Grant County,Arkansas,"Little Rock-North Little Rock-Conway, AR",".Little Rock-North Little Rock-Conway, AR Metro Area",769258.0
30780,"Little Rock-North Little Rock-Conway, AR",05085,Lonoke County,Arkansas,"Little Rock-North Little Rock-Conway, AR",".Little Rock-North Little Rock-Conway, AR Metro Area",769258.0
30780,"Little Rock-North Little Rock-Conway, AR",05105,Perry County,Arkansas,"Little Rock-North Little Rock-Conway, AR",".Little Rock-North Little Rock-Conway, AR Metro Area",769258.0
30780,"Little Rock-North Little Rock-Conway, AR",05119,Pulaski County,Arkansas,"Little Rock-North Little Rock-Conway, AR",".Little Rock-North Little Rock-Conway, AR Metro Area",769258.0
30780,"Little Rock-North Little Rock-Conway, AR",05125,Saline County,Arkansas,"Little Rock-North Little Rock-Conway, AR",".Little Rock-North Little Rock-Conway, AR Metro Area",769258.0
30860,"Logan, UT-ID",16041,Franklin County,Idaho,"Logan, UT-ID",".Logan, UT-ID Metro Area",161125.0
30860,"Logan, UT-ID",49005,Cache County,Utah,"Logan, UT-ID",".Logan, UT-ID Metro Area",161125.0
30980,"Longview, TX",48183,Gregg County,Texas,"Longview, TX",".Longview, TX Metro Area",295490.0
30980,"Longview, TX",48203,Harrison County,Texas,"Longview, TX",".Longview, TX Metro Area",295490.0
30980,"Longview, TX",48401,Rusk County,Texas,"Longview, TX",".Longview, TX Metro Area",295490.0
30980,"Longview, TX",48459,Upshur County,Texas,"Longview, TX",".Longview, TX Metro Area",295490.0
31020,"Longview-Kelso, WA",53015,Cowlitz County,Washington,"Longview-Kelso, WA",".Longview-Kelso, WA Metro Area",113982.0
31080,"Los Angeles-Long Beach-Anaheim, CA",06059,Orange County,California,"Los Angeles-Long Beach-Anaheim, CA",".Los Angeles-Long Beach-Anaheim, CA Metro Area",12927614.0
31080,"Los Angeles-Long Beach-Anaheim, CA",06037,Los Angeles County,California,"Los Angeles-Long Beach-Anaheim, CA",".Los Angeles-Long Beach-Anaheim, CA Metro Area",12927614.0
31140,"Louisville/Jefferson County, KY-IN",18019,Clark County,Indiana,"Louisville/Jefferson County, KY-IN",".Louisville/Jefferson County, KY-IN Metro Area",1394234.0
31140,"Louisville/Jefferson County, KY-IN",18043,Floyd County,Indiana,"Louisville/Jefferson County, KY-IN",".Louisville/Jefferson County, KY-IN Metro Area",1394234.0
31140,"Louisville/Jefferson County, KY-IN",18061,Harrison County,Indiana,"Louisville/Jefferson County, KY-IN",".Louisville/Jefferson County, KY-IN Metro Area",1394234.0
31140,"Louisville/Jefferson County, KY-IN",18175,Washington County,Indiana,"Louisville/Jefferson County, KY-IN",".Louisville/Jefferson County, KY-IN Metro Area",1394234.0
31140,"Louisville/Jefferson County, KY-IN",21029,Bullitt County,Kentucky,"Louisville/Jefferson County, KY-IN",".Louisville/Jefferson County, KY-IN Metro Area",1394234.0
31140,"Louisville/Jefferson County, KY-IN",21103,Henry County,Kentucky,"Louisville/Jefferson County, KY-IN",".Louisville/Jefferson County, KY-IN Metro Area",1394234.0
31140,"Louisville/Jefferson County, KY-IN",21111,Jefferson County,Kentucky,"Louisville/Jefferson County, KY-IN",".Louisville/Jefferson County, KY-IN Metro Area",1394234.0
31140,"Louisville/Jefferson County, KY-IN",21163,Meade County,Kentucky,"Louisville/Jefferson County, KY-IN",".Louisville/Jefferson County, KY-IN Metro Area",1394234.0
31140,"Louisville/Jefferson County, KY-IN",21179,Nelson County,Kentucky,"Louisville/Jefferson County, KY-IN",".Louisville/Jefferson County, KY-IN Metro Area",1394234.0
31140,"Louisville/Jefferson County, KY-IN",21185,Oldham County,Kentucky,"Louisville/Jefferson County, KY-IN",".Louisville/Jefferson County, KY-IN Metro Area",1394234.0
31140,"Louisville/Jefferson County, KY-IN",21211,Shelby County,Kentucky,"Louisville/Jefferson County, KY-IN",".Louisville/Jefferson County, KY-IN Metro Area",1394234.0
31140,"Louisville/Jefferson County, KY-IN",21215,Spencer County,Kentucky,"Louisville/Jefferson County, KY-IN",".Louisville/Jefferson County, KY-IN Metro Area",1394234.0
31180,"Lubbock, TX",48079,Cochran County,Texas,"Lubbock, TX",".Lubbock, TX Metro Area",367109.0
31180,"Lubbock, TX",48107,Crosby County,Texas,"Lubbock, TX",".Lubbock, TX Metro Area",367109.0
31180,"Lubbock, TX",48169,Garza County,Texas,"Lubbock, TX",".Lubbock, TX Metro Area",367109.0
31180,"Lubbock, TX",48219,Hockley County,Texas,"Lubbock, TX",".Lubbock, TX Metro Area",367109.0
31180,"Lubbock, TX",48303,Lubbock County,Texas,"Lubbock, TX",".Lubbock, TX Metro Area",367109.0
31180,"Lubbock, TX",48305,Lynn County,Texas,"Lubbock, TX",".Lubbock, TX Metro Area",367109.0
31340,"Lynchburg, VA",51009,Amherst County,Virginia,"Lynchburg, VA",".Lynchburg, VA Metro Area",266432.0
31340,"Lynchburg, VA",51011,Appomattox County,Virginia,"Lynchburg, VA",".Lynchburg, VA Metro Area",266432.0
31340,"Lynchburg, VA",51019,Bedford County,Virginia,"Lynchburg, VA",".Lynchburg, VA Metro Area",266432.0
31340,"Lynchburg, VA",51031,Campbell County,Virginia,"Lynchburg, VA",".Lynchburg, VA Metro Area",266432.0
31340,"Lynchburg, VA",51680,Lynchburg city,Virginia,"Lynchburg, VA",".Lynchburg, VA Metro Area",266432.0
31420,"Macon-Bibb County, GA",13021,Bibb County,Georgia,"Macon-Bibb County, GA",".Macon-Bibb County, GA Metro Area",237617.0
31420,"Macon-Bibb County, GA",13079,Crawford County,Georgia,"Macon-Bibb County, GA",".Macon-Bibb County, GA Metro Area",237617.0
31420,"Macon-Bibb County, GA",13169,Jones County,Georgia,"Macon-Bibb County, GA",".Macon-Bibb County, GA Metro Area",237617.0
31420,"Macon-Bibb County, GA",13207,Monroe County,Georgia,"Macon-Bibb County, GA",".Macon-Bibb County, GA Metro Area",237617.0
31420,"Macon-Bibb County, GA",13289,Twiggs County,Georgia,"Macon-Bibb County, GA",".Macon-Bibb County, GA Metro Area",237617.0
31540,"Madison, WI",55021,Columbia County,Wisconsin,"Madison, WI",".Madison, WI Metro Area",707606.0
31540,"Madison, WI",55025,Dane County,Wisconsin,"Madison, WI",".Madison, WI Metro Area",707606.0
31540,"Madison, WI",55045,Green County,Wisconsin,"Madison, WI",".Madison, WI Metro Area",707606.0
31540,"Madison, WI",55049,Iowa County,Wisconsin,"Madison, WI",".Madison, WI Metro Area",707606.0
31700,"Manchester-Nashua, NH",33011,Hillsborough County,New Hampshire,"Manchester-Nashua, NH",".Manchester-Nashua, NH Metro Area",430462.0
31740,"Manhattan, KS",20061,Geary County,Kansas,"Manhattan, KS",".Manhattan, KS Metro Area",134892.0
31740,"Manhattan, KS",20149,Pottawatomie County,Kansas,"Manhattan, KS",".Manhattan, KS Metro Area",134892.0
31740,"Manhattan, KS",20161,Riley County,Kansas,"Manhattan, KS",".Manhattan, KS Metro Area",134892.0
31860,"Mankato, MN",27013,Blue Earth County,Minnesota,"Mankato, MN",".Mankato, MN Metro Area",105193.0
31860,"Mankato, MN",27103,Nicollet County,Minnesota,"Mankato, MN",".Mankato, MN Metro Area",105193.0
31900,"Mansfield, OH",39139,Richland County,Ohio,"Mansfield, OH",".Mansfield, OH Metro Area",124853.0
32420,"Mayagüez, PR",72023,Cabo Rojo Municipio,Puerto Rico,"Mayagüez, PR",".Mayagüez, PR Metro Area",207205.0
32420,"Mayagüez, PR",72067,Hormigueros Municipio,Puerto Rico,"Mayagüez, PR",".Mayagüez, PR Metro Area",207205.0
32420,"Mayagüez, PR",72079,Lajas Municipio,Puerto Rico,"Mayagüez, PR",".Mayagüez, PR Metro Area",207205.0
32420,"Mayagüez, PR",72097,Mayagüez Municipio,Puerto Rico,"Mayagüez, PR",".Mayagüez, PR Metro Area",207205.0
32420,"Mayagüez, PR",72121,Sabana Grande Municipio,Puerto Rico,"Mayagüez, PR",".Mayagüez, PR Metro Area",207205.0
32420,"Mayagüez, PR",72125,San Germán Municipio,Puerto Rico,"Mayagüez, PR",".Mayagüez, PR Metro Area",207205.0
32580,"McAllen-Edinburg-Mission, TX",48215,Hidalgo County,Texas,"McAllen-Edinburg-Mission, TX",".McAllen-Edinburg-Mission, TX Metro Area",914820.0
32780,"Medford, OR",41029,Jackson County,Oregon,"Medford, OR",".Medford, OR Metro Area",221331.0
32820,"Memphis, TN-MS-AR",05035,Crittenden County,Arkansas,"Memphis, TN-MS-AR",".Memphis, TN-MS-AR Metro Area",1339345.0
32820,"Memphis, TN-MS-AR",28009,Benton County,Mississippi,"Memphis, TN-MS-AR",".Memphis, TN-MS-AR Metro Area",1339345.0
32820,"Memphis, TN-MS-AR",28033,DeSoto County,Mississippi,"Memphis, TN-MS-AR",".Memphis, TN-MS-AR Metro Area",1339345.0
32820,"Memphis, TN-MS-AR",28093,Marshall County,Mississippi,"Memphis, TN-MS-AR",".Memphis, TN-MS-AR Metro Area",1339345.0
32820,"Memphis, TN-MS-AR",28137,Tate County,Mississippi,"Memphis, TN-MS-AR",".Memphis, TN-MS-AR Metro Area",1339345.0
32820,"Memphis, TN-MS-AR",28143,Tunica County,Mississippi,"Memphis, TN-MS-AR",".Memphis, TN-MS-AR Metro Area",1339345.0
32820,"Memphis, TN-MS-AR",47047,Fayette County,Tennessee,"Memphis, TN-MS-AR",".Memphis, TN-MS-AR Metro Area",1339345.0
32820,"Memphis, TN-MS-AR",47157,Shelby County,Tennessee,"Memphis, TN-MS-AR",".Memphis, TN-MS-AR Metro Area",1339345.0
32820,"Memphis, TN-MS-AR",47167,Tipton County,Tennessee,"Memphis, TN-MS-AR",".Memphis, TN-MS-AR Metro Area",1339345.0
32900,"Merced, CA",06047,Merced County,California,"Merced, CA",".Merced, CA Metro Area",296774.0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12011,Broward County,Florida,"Miami-Fort Lauderdale-West Palm Beach, FL",".Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",6457988.0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12086,Miami-Dade County,Florida,"Miami-Fort Lauderdale-West Palm Beach, FL",".Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",6457988.0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12099,Palm Beach County,Florida,"Miami-Fort Lauderdale-West Palm Beach, FL",".Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",6457988.0
33140,"Michigan City-La Porte, IN",18091,LaPorte County,Indiana,"Michigan City-La Porte, IN",".Michigan City-La Porte, IN Metro Area",111348.0
33220,"Midland, MI",26111,Midland County,Michigan,"Midland, MI",".Midland, MI Metro Area",84022.0
33260,"Midland, TX",48317,Martin County,Texas,"Midland, TX",".Midland, TX Metro Area",188766.0
33260,"Midland, TX",48329,Midland County,Texas,"Midland, TX",".Midland, TX Metro Area",188766.0
33340,"Milwaukee-Waukesha, WI",55079,Milwaukee County,Wisconsin,"Milwaukee-Waukesha, WI",".Milwaukee-Waukesha, WI Metro Area",1574452.0
33340,"Milwaukee-Waukesha, WI",55089,Ozaukee County,Wisconsin,"Milwaukee-Waukesha, WI",".Milwaukee-Waukesha, WI Metro Area",1574452.0
33340,"Milwaukee-Waukesha, WI",55131,Washington County,Wisconsin,"Milwaukee-Waukesha, WI",".Milwaukee-Waukesha, WI Metro Area",1574452.0
33340,"Milwaukee-Waukesha, WI",55133,Waukesha County,Wisconsin,"Milwaukee-Waukesha, WI",".Milwaukee-Waukesha, WI Metro Area",1574452.0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27003,Anoka County,Minnesota,"Minneapolis-St. Paul-Bloomington, MN-WI",".Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3757952.0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27019,Carver County,Minnesota,"Minneapolis-St. Paul-Bloomington, MN-WI",".Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3757952.0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27025,Chisago County,Minnesota,"Minneapolis-St. Paul-Bloomington, MN-WI",".Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3757952.0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27037,Dakota County,Minnesota,"Minneapolis-St. Paul-Bloomington, MN-WI",".Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3757952.0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27053,Hennepin County,Minnesota,"Minneapolis-St. Paul-Bloomington, MN-WI",".Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3757952.0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27059,Isanti County,Minnesota,"Minneapolis-St. Paul-Bloomington, MN-WI",".Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3757952.0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27079,Le Sueur County,Minnesota,"Minneapolis-St. Paul-Bloomington, MN-WI",".Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3757952.0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27095,Mille Lacs County,Minnesota,"Minneapolis-St. Paul-Bloomington, MN-WI",".Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3757952.0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27123,Ramsey County,Minnesota,"Minneapolis-St. Paul-Bloomington, MN-WI",".Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3757952.0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27139,Scott County,Minnesota,"Minneapolis-St. Paul-Bloomington, MN-WI",".Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3757952.0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27141,Sherburne County,Minnesota,"Minneapolis-St. Paul-Bloomington, MN-WI",".Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3757952.0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27163,Washington County,Minnesota,"Minneapolis-St. Paul-Bloomington, MN-WI",".Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3757952.0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27171,Wright County,Minnesota,"Minneapolis-St. Paul-Bloomington, MN-WI",".Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3757952.0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",55093,Pierce County,Wisconsin,"Minneapolis-St. Paul-Bloomington, MN-WI",".Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3757952.0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",55109,St. Croix County,Wisconsin,"Minneapolis-St. Paul-Bloomington, MN-WI",".Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3757952.0
33500,"Minot, ND",38049,McHenry County,North Dakota,"Minot, ND",".Minot, ND Metro Area",75938.0
33500,"Minot, ND",38075,Renville County,North Dakota,"Minot, ND",".Minot, ND Metro Area",75938.0
33500,"Minot, ND",38101,Ward County,North Dakota,"Minot, ND",".Minot, ND Metro Area",75938.0
33540,"Missoula, MT",30061,Mineral County,Montana,"Missoula, MT",".Missoula, MT Metro Area",127741.0
33540,"Missoula, MT",30063,Missoula County,Montana,"Missoula, MT",".Missoula, MT Metro Area",127741.0
33660,"Mobile, AL",01097,Mobile County,Alabama,"Mobile, AL",".Mobile, AL Metro Area",412339.0
33700,"Modesto, CA",06099,Stanislaus County,California,"Modesto, CA",".Modesto, CA Metro Area",556972.0
33740,"Monroe, LA",22067,Morehouse Parish,Louisiana,"Monroe, LA",".Monroe, LA Metro Area",221921.0
33740,"Monroe, LA",22073,Ouachita Parish,Louisiana,"Monroe, LA",".Monroe, LA Metro Area",221921.0
33740,"Monroe, LA",22083,Richland Parish,Louisiana,"Monroe, LA",".Monroe, LA Metro Area",221921.0
33740,"Monroe, LA",22111,Union Parish,Louisiana,"Monroe, LA",".Monroe, LA Metro Area",221921.0
33780,"Monroe, MI",26115,Monroe County,Michigan,"Monroe, MI",".Monroe, MI Metro Area",156045.0
33860,"Montgomery, AL",01001,Autauga County,Alabama,"Montgomery, AL",".Montgomery, AL Metro Area",387885.0
33860,"Montgomery, AL",01051,Elmore County,Alabama,"Montgomery, AL",".Montgomery, AL Metro Area",387885.0
33860,"Montgomery, AL",01085,Lowndes County,Alabama,"Montgomery, AL",".Montgomery, AL Metro Area",387885.0
33860,"Montgomery, AL",01101,Montgomery County,Alabama,"Montgomery, AL",".Montgomery, AL Metro Area",387885.0
34060,"Morgantown, WV",54061,Monongalia County,West Virginia,"Morgantown, WV",".Morgantown, WV Metro Area",142752.0
34060,"Morgantown, WV",54077,Preston County,West Virginia,"Morgantown, WV",".Morgantown, WV Metro Area",142752.0
34100,"Morristown, TN",47063,Hamblen County,Tennessee,"Morristown, TN",".Morristown, TN Metro Area",126932.0
34100,"Morristown, TN",47089,Jefferson County,Tennessee,"Morristown, TN",".Morristown, TN Metro Area",126932.0
34580,"Mount Vernon-Anacortes, WA",53057,Skagit County,Washington,"Mount Vernon-Anacortes, WA",".Mount Vernon-Anacortes, WA Metro Area",132736.0
34620,"Muncie, IN",18035,Delaware County,Indiana,"Muncie, IN",".Muncie, IN Metro Area",112951.0
34740,"Muskegon-Norton Shores, MI",26121,Muskegon County,Michigan,"Muskegon-Norton Shores, MI",".Muskegon-Norton Shores, MI Metro Area",177428.0
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",45051,Horry County,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",".Myrtle Beach-Conway-North Myrtle Beach, SC Metro Area",413391.0
34900,"Napa, CA",06055,Napa County,California,"Napa, CA",".Napa, CA Metro Area",132727.0
34940,"Naples-Marco Island, FL",12021,Collier County,Florida,"Naples-Marco Island, FL",".Naples-Marco Island, FL Metro Area",416233.0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47015,Cannon County,Tennessee,"Nashville-Davidson--Murfreesboro--Franklin, TN",".Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2150553.0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47021,Cheatham County,Tennessee,"Nashville-Davidson--Murfreesboro--Franklin, TN",".Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2150553.0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47037,Davidson County,Tennessee,"Nashville-Davidson--Murfreesboro--Franklin, TN",".Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2150553.0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47043,Dickson County,Tennessee,"Nashville-Davidson--Murfreesboro--Franklin, TN",".Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2150553.0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47081,Hickman County,Tennessee,"Nashville-Davidson--Murfreesboro--Franklin, TN",".Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2150553.0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47111,Macon County,Tennessee,"Nashville-Davidson--Murfreesboro--Franklin, TN",".Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2150553.0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47119,Maury County,Tennessee,"Nashville-Davidson--Murfreesboro--Franklin, TN",".Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2150553.0
